Gene	log2FC
SLC31A2	0
FKBP15	0
SLC31A1	0
CDC26	0
PRPF4	0
WDR31	0
BSPRY	0
HDHD3	0
ALAD	0
POLE3	0
C9orf43	0
RGS3	0
ZNF618	0
AMBP	0
KIF12	0
COL27A1	0
ORM1	0
ORM2	0
TNFSF15	0
TNFSF8	0
TNC	0
PAPPA	0
ASTN2	0
TRIM32	0
TLR4	0
CDK5RAP2	0
MEGF9	0
FBXW2	0
PSMD5	0
PHF19	0
TRAF1	0
C5	0
CNTRL	0
RAB14	0
GSN	0
STOM	0
DAB2IP	0
TTLL11	0
NDUFA8	0
LHX6	0
RBM18	0
MRRF	0
PTGS1	0
PDCL	0
RC3H2	0
ZBTB6	0
ZBTB26	0
RABGAP1	0
STRBP	0
CRB2	0
DENND1A	0
NEK6	0
NR6A1	0
OLFML2A	0
GOLGA1	0
SCAI	0
PPP6C	0
RABEPK	0
GAPVD1	0
MAPKAP1	0
PBX3	0
MVB12B	0
ZBTB43	0
ZBTB34	0
RALGPS1	0
ANGPTL2	0
GARNL3	0
SLC2A8	0
ZNF79	0
LRSAM1	0
STXBP1	0
PTRH1	0
TTC16	0
TOR2A	0
SH2D3C	0
CDK9	0
FPGS	0
ENG	0
AK1	0
ST6GALNAC6	0
ST6GALNAC4	0
PIP5KL1	0
DPM2	0
FAM102A	0
NAIF1	0
SLC25A25	0
PTGES2	0
LCN2	0
CIZ1	0
DNM1	0
GOLGA2	0
SWI5	0
TRUB2	0
COQ4	0
SLC27A4	0
URM1	0
CERCAM	0
ODF2	0
GLE1	0
SPTAN1	0
WDR34	0
PKN3	0
ZDHHC12	0
ZER1	0
TBC1D13	0
ENDOG	0
LRRC8A	0
PHYHD1	0
DOLK	0
NUP188	0
SH3GLB2	0
DOLPP1	0
CRAT	0
IER5L	0
NTMT1	0
ASB6	0
PRRX2	0
PTGES	0
TOR1B	0
TOR1A	0
USP20	0
GPR107	0
NCS1	0
HMCN2	0
ASS1	0
FUBP3	0
PRDM12	0
EXOSC2	0
ABL1	0
QRFP	0
FIBCD1	0
LAMC3	0
AIF1L	0
NUP214	0
FAM78A	0
PRRC2B	0
POMT1	0
UCK1	0
RAPGEF1	0
MED27	0
NTNG2	0
SETX	0
TTF1	0
DDX31	0
GTF3C4	0
AK8	0
TSC1	0
GTF3C5	0
CEL	0
RALGDS	0
GBGT1	0
ABO	0
SURF6	0
MED22	0
SURF1	0
SURF2	0
SURF4	0
STKLD1	0
REXO4	0
ADAMTS13	0
CACFD1	0
SLC2A6	0
ADAMTSL2	0
DBH	0
SARDH	0
VAV2	0
BRD3	0
WDR5	0
RXRA	0
COL5A1	0
FCN2	0
FCN1	0
OLFM1	0
PPP1R26	0
C9orf116	0
MRPS2	0
PAEP	0
KCNT1	0
CAMSAP1	0
UBAC1	0
NACC2	0
QSOX2	0
GPSM1	0
DNLZ	0
CARD9	0
SNAPC4	0
PMPCA	0
INPP5E	0
SEC16A	0
C9orf163	0
NOTCH1	0
EGFL7	0
AGPAT2	0
LCN10	0
LCN6	0
LCN15	0
TMEM141	0
CCDC183	0
RABL6	0
MAMDC4	0
TRAF2	0
FBXW5	0
C8G	0
LCN12	0
PTGDS	0
LCNL1	0
CLIC3	0
ABCA2	0
C9orf139	0
FUT7	0
NPDC1	0
ENTPD2	0
SAPCD2	0
UAP1L1	0
MAN1B1	0
GRIN1	0
LRRC26	0
ANAPC2	0
TPRN	0
TMEM203	0
NDOR1	0
RNF208	0
CYSRT1	0
NELFB	0
TOR4A	0
NRARP	0
EXD3	0
NOXA1	0
NSMF	0
PNPLA7	0
DPH7	0
ZMYND19	0
ARRDC1	0
EHMT1	0
BET1L	0
RIC8A	0
SIRT3	0
NLRP6	0
IFITM1	0
PKP3	0
SIGIRR	0
ANO9	0
PTDSS2	0
HRAS	0
LRRC56	0
LMNTD2	0
RASSF7	0
PHRF1	0
IRF7	0
CDHR5	0
SCT	0
DRD4	0
DEAF1	0
EPS8L2	0
TMEM80	0
CEND1	0
SLC25A22	0
PIDD1	0
PNPLA2	0
CRACR2B	0
CD151	0
TSPAN4	0
CHID1	0
AP2A2	0
MUC6	0
MUC5B	0
TOLLIP	0
BRSK2	0
MOB2	0
DUSP8	0
KRTAP5-2	0
IFITM10	0
TNNI2	0
TNNT3	0
MRPL23	0
IGF2	0
ASCL2	0
TSPAN32	0
CD81	0
TSSC4	0
KCNQ1	0
CDKN1C	0
SLC22A18AS	0
SLC22A18	0
PHLDA2	0
OSBPL5	0
ZNF195	0
CHRNA10	0
NUP98	0
PGAP2	0
STIM1	0
RRM1	0
TRIM21	0
TRIM68	0
OR51E1	0
HBB	0
HBD	0
UBQLNL	0
TRIM6	0
TRIM34	0
TRIM5	0
TRIM22	0
FAM160A2	0
SMPD1	0
APBB1	0
HPX	0
TRIM3	0
ARFIP2	0
DNHD1	0
RRP8	0
ILK	0
TAF10	0
TPP1	0
DCHS1	0
MRPL17	0
ZNF215	0
ZNF214	0
NLRP14	0
RBMXL2	0
PPFIBP2	0
CYB5R2	0
TUB	0
RIC3	0
STK33	0
TRIM66	0
AKIP1	0
NRIP3	0
SCUBE2	0
DENND5A	0
TMEM41B	0
IPO7	0
ZNF143	0
WEE1	0
SWAP70	0
SBF2	0
ADM	0
AMPD3	0
MTRNR2L8	0
RNF141	0
LYVE1	0
MRVI1	0
CTR9	0
ZBED5	0
GALNT18	0
CSNK2A3	0
USP47	0
DKK3	0
MICAL2	0
MICALCL	0
PARVA	0
TEAD1	0
ARNTL	0
BTBD10	0
FAR1	0
SPON1	0
RRAS2	0
COPB1	0
PDE3B	0
CYP2R1	0
CALCA	0
INSC	0
SOX6	0
PLEKHA7	0
PIK3C2A	0
NCR3LG1	0
KCNJ11	0
KCNC1	0
SERGEF	0
TPH1	0
SAAL1	0
SAA4	0
SAA2	0
SAA1	0
HPS5	0
GTF2H1	0
LDHC	0
TSG101	0
UEVLD	0
SPTY2D1	0
TMEM86A	0
IGSF22	0
ZDHHC13	0
E2F8	0
NAV2	0
HTATIP2	0
PRMT3	0
ANO5	0
FANCF	0
GAS2	0
BBOX1	0
CCDC34	0
LGR4	0
LIN7C	0
KIF18A	0
METTL15	0
ARL14EP	0
MPPED2	0
DNAJC24	0
IMMP1L	0
ELP4	0
PAX6	0
RCN1	0
CCDC73	0
PRRG4	0
QSER1	0
DEPDC7	0
TCP11L1	0
CSTF3	0
HIPK3	0
CD59	0
FBXO3	0
LMO2	0
CAPRIN1	0
NAT10	0
ABTB2	0
CAT	0
EHF	0
APIP	0
PDHX	0
SLC1A2	0
PAMR1	0
FJX1	0
TRIM44	0
LDLRAD3	0
COMMD9	0
PRR5L	0
TRAF6	0
RAG1	0
C11orf74	0
LRRC4C	0
API5	0
TTC17	0
HSD17B12	0
ALKBH3	0
C11orf96	0
ACCS	0
EXT2	0
CD82	0
TSPAN18	0
TP53I11	0
PRDM11	0
SYT13	0
CHST1	0
SLC35C1	0
CRY2	0
MAPK8IP1	0
PEX16	0
PHF21A	0
CREB3L1	0
DGKZ	0
MDK	0
AMBRA1	0
HARBI1	0
ATG13	0
ARHGAP1	0
ZNF408	0
F2	0
CKAP5	0
LRP4	0
C11orf49	0
ARFGAP2	0
PACSIN3	0
DDB2	0
ACP2	0
NR1H3	0
MADD	0
MYBPC3	0
SPI1	0
SLC39A13	0
RAPSN	0
CELF1	0
NDUFS3	0
PTPMT1	0
KBTBD4	0
FAM180B	0
C1QTNF4	0
MTCH2	0
AGBL2	0
NUP160	0
PTPRJ	0
OR4C6	0
APLNR	0
TNKS1BP1	0
SSRP1	0
PRG2	0
SLC43A3	0
RTN4RL2	0
SLC43A1	0
TIMM10	0
SERPING1	0
YPEL4	0
CLP1	0
ZDHHC5	0
MED19	0
TMX2	0
CTNND1	0
LPXN	0
ZFP91	0
CNTF	0
GLYAT	0
GLYATL2	0
GLYATL1	0
FAM111B	0
FAM111A	0
DTX4	0
MPEG1	0
OSBP	0
PATL1	0
STX3	0
MRPL16	0
TCN1	0
MS4A3	0
MS4A2	0
MS4A6A	0
MS4A4E	0
MS4A4A	0
MS4A6E	0
MS4A7	0
MS4A14	0
MS4A1	0
CCDC86	0
PTGDR2	0
PRPF19	0
TMEM109	0
TMEM132A	0
SLC15A3	0
CD6	0
CD5	0
VPS37C	0
PGA5	0
VWCE	0
DDB1	0
CYB561A3	0
TMEM138	0
TMEM216	0
CPSF7	0
SDHAF2	0
PPP1R32	0
SYT7	0
DAGLA	0
MYRF	0
FEN1	0
FADS2	0
FADS1	0
FADS3	0
RAB3IL1	0
BEST1	0
INCENP	0
ASRGL1	0
TUT1	0
MTA2	0
EML3	0
ROM1	0
B3GAT3	0
GANAB	0
INTS5	0
UQCC3	0
LRRN4CL	0
BSCL2	0
GNG3	0
HNRNPUL2	0
TTC9C	0
ZBTB3	0
TAF6L	0
TMEM223	0
TMEM179B	0
NXF1	0
STX5	0
WDR74	0
SLC22A9	0
LGALS12	0
ATL3	0
RTN3	0
C11orf95	0
MARK2	0
RCOR2	0
NAA40	0
OTUB1	0
MACROD1	0
STIP1	0
TRPT1	0
NUDT22	0
DNAJC4	0
VEGFB	0
PPP1R14B	0
PLCB3	0
BAD	0
GPR137	0
ESRRA	0
CCDC88B	0
RPS6KA4	0
NRXN2	0
RASGRP2	0
PYGM	0
MAP4K2	0
MEN1	0
CDC42BPG	0
EHD1	0
ATG2A	0
PPP2R5B	0
BATF2	0
ARL2	0
SNX15	0
SAC3D1	0
NAALADL1	0
CDCA5	0
ZFPL1	0
TMEM262	0
VPS51	0
TM7SF2	0
ZNHIT2	0
SYVN1	0
MRPL49	0
CAPN1	0
POLA2	0
CDC42EP2	0
DPF2	0
TIGD3	0
SLC25A45	0
FRMD8	0
SCYL1	0
LTBP3	0
FAM89B	0
EHBP1L1	0
KCNK7	0
MAP3K11	0
SIPA1	0
RELA	0
KAT5	0
RNASEH2C	0
AP5B1	0
OVOL1	0
SNX32	0
MUS81	0
EFEMP2	0
FIBP	0
FOSL1	0
C11orf68	0
TSGA10IP	0
SART1	0
EIF1AD	0
CST6	0
CATSPER1	0
PACS1	0
KLC2	0
RAB1B	0
CNIH2	0
YIF1A	0
CD248	0
RIN1	0
BRMS1	0
B4GAT1	0
SLC29A2	0
MRPL11	0
PELI3	0
DPP3	0
BBS1	0
ZDHHC24	0
ACTN3	0
CTSF	0
CCS	0
RBM14	0
RBM14-RBM4	0
RBM4	0
RBM4B	0
C11orf80	0
RCE1	0
PC	0
LRFN4	0
SYT12	0
RHOD	0
KDM2A	0
ANKRD13D	0
SSH3	0
RAD9A	0
CLCF1	0
CARNS1	0
RPS6KB2	0
PTPRCAP	0
CABP4	0
TMEM134	0
PITPNM1	0
CDK2AP2	0
NDUFV1	0
NUDT8	0
ACY3	0
UNC93B1	0
ALDH3B1	0
TCIRG1	0
CHKA	0
C11orf24	0
LRP5	0
PPP6R3	0
CPT1A	0
MRPL21	0
IGHMBP2	0
MRGPRF	0
TPCN2	0
MYEOV	0
CCND1	0
ANO1	0
FADD	0
PPFIA1	0
CTTN	0
SHANK2	0
DHCR7	0
NADSYN1	0
FAM86C1	0
RNF121	0
IL18BP	0
NUMA1	0
LRTOMT	0
ANAPC15	0
FOLR3	0
FOLR2	0
INPPL1	0
CLPB	0
PDE2A	0
ARAP1	0
STARD10	0
ATG16L2	0
FCHSD2	0
P2RY2	0
P2RY6	0
ARHGEF17	0
RELT	0
FAM168A	0
PLEKHB1	0
RAB6A	0
MRPL48	0
COA4	0
PAAF1	0
DNAJB13	0
UCP3	0
C2CD3	0
PPME1	0
P4HA3	0
PGM2L1	0
KCNE3	0
LIPT2	0
POLD3	0
CHRDL2	0
RNF169	0
XRRA1	0
NEU3	0
SLCO2B1	0
TPBGL	0
ARRB1	0
KLHL35	0
GDPD5	0
SERPINH1	0
MAP6	0
DGAT2	0
UVRAG	0
WNT11	0
LRRC32	0
TSKU	0
ACER3	0
B3GNT6	0
CAPN5	0
MYO7A	0
PAK1	0
AQP11	0
AAMDC	0
INTS4	0
KCTD14	0
NDUFC2-KCTD14	0
ALG8	0
KCTD21	0
USP35	0
GAB2	0
NARS2	0
TENM4	0
PRCP	0
DDIAS	0
RAB30	0
PCF11	0
ANKRD42	0
CCDC90B	0
DLG2	0
TMEM126B	0
TMEM126A	0
CREBZF	0
CCDC89	0
SYTL2	0
PICALM	0
EED	0
CCDC81	0
ME3	0
PRSS23	0
FZD4	0
TMEM135	0
RAB38	0
NOX4	0
UBTFL1	0
NAALAD2	0
CHORDC1	0
SLC36A4	0
SMCO4	0
CEP295	0
C11orf54	0
MED17	0
PANX1	0
ANKRD49	0
PIWIL4	0
FUT4	0
AMOTL1	0
KDM4D	0
SRSF8	0
ENDOD1	0
SESN3	0
FAM76B	0
CEP57	0
MTMR2	0
MAML2	0
CCDC82	0
JRKL	0
ARHGAP42	0
TRPC6	0
YAP1	0
BIRC2	0
MMP7	0
MMP10	0
MMP1	0
MMP12	0
DCUN1D5	0
DYNC2H1	0
PDGFD	0
CASP12	0
CASP5	0
CARD17	0
MSANTD4	0
KBTBD3	0
AASDHPPT	0
GUCY1A2	0
CWF19L2	0
ALKBH8	0
SLC35F2	0
RAB39A	0
CUL5	0
ACAT1	0
NPAT	0
C11orf65	0
EXPH5	0
DDX10	0
ZC3H12C	0
RDX	0
FDX1	0
ARHGAP20	0
COLCA1	0
COLCA2	0
POU2AF1	0
LAYN	0
SIK2	0
PPP2R1B	0
ALG9	0
FDXACB1	0
C11orf1	0
CRYAB	0
HSPB2	0
DIXDC1	0
DLAT	0
PIH1D2	0
TIMM8B	0
IL18	0
TEX12	0
BCO2	0
PTS	0
NCAM1	0
TTC12	0
TMPRSS5	0
ZW10	0
USP28	0
HTR3A	0
ZBTB16	0
NNMT	0
C11orf71	0
RBM7	0
REXO2	0
CADM1	0
BUD13	0
ZPR1	0
APOA5	0
APOC3	0
APOA1	0
SIK3	0
PAFAH1B2	0
SIDT2	0
TAGLN	0
RNF214	0
BACE1	0
CEP164	0
DSCAML1	0
FXYD2	0
FXYD6	0
TMPRSS13	0
TMPRSS4	0
SCN4B	0
MPZL3	0
MPZL2	0
UBE4A	0
KMT2A	0
TTC36	0
TMEM25	0
IFT46	0
ARCN1	0
PHLDB1	0
CXCR5	0
BCL9L	0
UPK2	0
CCDC84	0
TRAPPC4	0
SLC37A4	0
HYOU1	0
VPS11	0
HMBS	0
DPAGT1	0
C2CD2L	0
HINFP	0
NLRX1	0
CCDC153	0
CBL	0
MCAM	0
RNF26	0
C1QTNF5	0
USP2	0
THY1	0
OAF	0
ARHGEF12	0
GRIK4	0
TBCEL	0
TECTA	0
SC5D	0
SORL1	0
UBASH3B	0
CRTAM	0
CLMP	0
GRAMD1B	0
SCN3B	0
ZNF202	0
VWA5A	0
TBRG1	0
SIAE	0
SPA17	0
NRGN	0
VSIG2	0
ESAM	0
MSANTD2	0
ROBO3	0
ROBO4	0
CCDC15	0
SLC37A2	0
TMEM218	0
FEZ1	0
EI24	0
STT3A	0
CHEK1	0
HYLS1	0
PUS3	0
CDON	0
RPUSD4	0
FAM118B	0
FOXRED1	0
TIRAP	0
DCPS	0
ST3GAL4	0
KIRREL3	0
FLI1	0
KCNJ1	0
KCNJ5	0
C11orf45	0
ARHGAP32	0
BARX2	0
TMEM45B	0
NFRKB	0
PRDM10	0
APLP2	0
ST14	0
ZBTB44	0
SNX19	0
NTM	0
IGSF9B	0
JAM3	0
NCAPD3	0
VPS26B	0
THYN1	0
ACAD8	0
GLB1L3	0
GLB1L2	0
B3GAT1	0
ZMYND11	0
DIP2C	0
LARP4B	0
GTPBP4	0
WDR37	0
ADARB2	0
PFKP	0
PITRM1	0
AKR1E2	0
AKR1C1	0
AKR1C2	0
AKR1C3	0
AKR1C4	0
NET1	0
ASB13	0
ANKRD16	0
IL15RA	0
IL2RA	0
PFKFB3	0
PRKCQ	0
SFMBT2	0
ITIH5	0
ITIH2	0
KIN	0
TAF3	0
GATA3	0
USP6NL	0
ECHDC3	0
PROSER2	0
DHTKD1	0
SEC61A2	0
NUDT5	0
CDC123	0
CAMK1D	0
CCDC3	0
MCM10	0
PHYH	0
SEPHS1	0
BEND7	0
PRPF18	0
FRMD4A	0
CDNF	0
HSPA14	0
SUV39H2	0
DCLRE1C	0
MEIG1	0
OLAH	0
ACBD7	0
RPP38	0
NMT2	0
FAM171A1	0
ITGA8	0
PTER	0
RSU1	0
CUBN	0
TRDMT1	0
ST8SIA6	0
STAM	0
TMEM236	0
MRC1	0
SLC39A12	0
CACNB2	0
NSUN6	0
ARL5B	0
PLXDC2	0
NEBL	0
SKIDA1	0
MLLT10	0
COMMD3	0
BMI1	0
SPAG6	0
MSRB2	0
C10orf67	0
OTUD1	0
KIAA1217	0
ARHGAP21	0
PRTFDC1	0
ENKUR	0
THNSL1	0
PDSS1	0
ABI1	0
ANKRD26	0
YME1L1	0
MASTL	0
ACBD5	0
RAB18	0
ARMC4	0
MPP7	0
WAC	0
BAMBI	0
SVIL	0
MTPAP	0
MAP3K8	0
ZNF438	0
ZEB1	0
ARHGAP12	0
NRP1	0
PARD3	0
CUL2	0
CCNY	0
FZD8	0
ZNF248	0
ZNF25	0
ZNF33A	0
ZNF37A	0
ZNF33B	0
BMS1	0
RET	0
CSGALNACT2	0
RASGEF1A	0
ZNF487	0
ZNF239	0
ZNF485	0
ZNF32	0
CXCL12	0
RASSF4	0
ZNF22	0
ALOX5	0
ZFAND4	0
AGAP4	0
TIMM23	0
NCOA4	0
GDF10	0
FRMPD2	0
MAPK8	0
ARHGAP22	0
WDFY4	0
VSTM4	0
FAM170B	0
ERCC6	0
OGDHL	0
PARG	0
AGAP6	0
ASAH2	0
SGMS1	0
ASAH2B	0
A1CF	0
PRKG1	0
CSTF2T	0
DKK1	0
ZWINT	0
IPMK	0
CISD1	0
UBE2D1	0
TFAM	0
BICC1	0
PHYHIPL	0
FAM13C	0
SLC16A9	0
CCDC6	0
ANK3	0
CDK1	0
RHOBTB1	0
TMEM26	0
RTKN2	0
ZNF365	0
ADO	0
EGR2	0
NRBF2	0
REEP3	0
DNAJC12	0
SIRT1	0
HERC4	0
PBLD	0
HNRNPH3	0
RUFY2	0
DNA2	0
SLC25A16	0
TET1	0
CCAR1	0
STOX1	0
DDX50	0
VPS26A	0
SUPV3L1	0
HKDC1	0
HK1	0
TACR2	0
TSPAN15	0
COL13A1	0
AIFM2	0
TYSND1	0
SAR1A	0
NPFFR1	0
LRRC20	0
EIF4EBP2	0
PALD1	0
ADAMTS14	0
TBATA	0
SGPL1	0
PCBD1	0
UNC5B	0
SLC29A3	0
CDH23	0
C10orf105	0
CHST3	0
ASCC1	0
DNAJB12	0
MICU1	0
MCU	0
OIT3	0
PLA2G12B	0
P4HA1	0
NUDT13	0
ECD	0
FAM149B1	0
DNAJC9	0
MRPS16	0
CFAP70	0
MSS51	0
PPP3CB	0
USP54	0
MYOZ1	0
SYNPO2L	0
SEC24C	0
FUT11	0
CHCHD1	0
ZSWIM8	0
NDST2	0
CAMK2G	0
PLAU	0
VCL	0
AP3M1	0
ADK	0
KAT6B	0
SAMD8	0
COMTD1	0
ZNF503	0
KCNMA1	0
DLG5	0
POLR3A	0
ZMIZ1	0
PPIF	0
ZCCHC24	0
SFTPD	0
TMEM254	0
PLAC9	0
MAT1A	0
DYDC2	0
TSPAN14	0
CDHR1	0
GRID1	0
LDB3	0
BMPR1A	0
MMRN2	0
SNCG	0
ADIRF	0
AGAP11	0
GLUD1	0
NUTM2A	0
NUTM2D	0
MINPP1	0
PAPSS2	0
ATAD1	0
KLLN	0
PTEN	0
RNLS	0
LIPN	0
ANKRD22	0
STAMBPL1	0
ACTA2	0
FAS	0
CH25H	0
LIPA	0
IFIT2	0
IFIT3	0
IFIT1	0
IFIT5	0
SLC16A12	0
PANK1	0
KIF20B	0
HTR7	0
RPP30	0
PCGF5	0
HECTD2	0
PPP1R3C	0
TNKS2	0
FGFBP3	0
BTAF1	0
CPEB3	0
IDE	0
KIF11	0
HHEX	0
EXOC6	0
CYP26C1	0
CYP26A1	0
MYOF	0
CEP55	0
FFAR4	0
RBP4	0
FRA10AC1	0
SLC35G1	0
PLCE1	0
NOC3L	0
TBC1D12	0
HELLS	0
CYP2C18	0
CYP2C9	0
CYP2C8	0
PDLIM1	0
SORBS1	0
ALDH18A1	0
TCTN3	0
ENTPD1	0
CC2D2B	0
CCNJ	0
ZNF518A	0
BLNK	0
DNTT	0
TLL2	0
TM9SF3	0
PIK3AP1	0
LCOR	0
SLIT1	0
ARHGAP19	0
FRAT1	0
FRAT2	0
RRP12	0
EXOSC1	0
ZDHHC16	0
MMS19	0
UBTD1	0
MORN4	0
PI4K2A	0
AVPI1	0
MARVELD1	0
ZFYVE27	0
GOLGA7B	0
R3HCC1L	0
LOXL4	0
PYROXD2	0
HPS1	0
GOT1	0
NKX2-3	0
SLC25A28	0
ENTPD7	0
CUTC	0
COX15	0
ABCC2	0
DNMBP	0
ERLIN1	0
CHUK	0
CWF19L1	0
BLOC1S2	0
PKD2L1	0
SCD	0
SEC31B	0
HIF1AN	0
MRPL43	0
SEMA4G	0
LZTS2	0
PDZD7	0
SFXN3	0
KAZALD1	0
BTRC	0
DPCD	0
POLL	0
FBXW4	0
NPM3	0
KCNIP2	0
HPS6	0
LDB1	0
PPRC1	0
NOLC1	0
ELOVL3	0
GBF1	0
NFKB2	0
PSD	0
FBXL15	0
CUEDC2	0
C10orf95	0
ACTR1A	0
SUFU	0
TRIM8	0
ARL3	0
SFXN2	0
WBP1L	0
CYP17A1	0
CNNM2	0
NT5C2	0
INA	0
PCGF6	0
TAF5	0
PDCD11	0
CALHM2	0
NEURL1	0
SH3PXD2A	0
SLK	0
SFR1	0
GSTO2	0
ITPRIP	0
CFAP58	0
XPNPEP1	0
ADD3	0
MXI1	0
SMNDC1	0
DUSP5	0
RBM20	0
BBIP1	0
SHOC2	0
ADRA2A	0
GPAM	0
ACSL5	0
ZDHHC6	0
VTI1A	0
TCF7L2	0
HABP2	0
CASP7	0
DCLRE1A	0
NHLRC2	0
ADRB1	0
CCDC186	0
TDRD1	0
AFAP1L2	0
ABLIM1	0
FAM160B1	0
TRUB1	0
GFRA1	0
HSPA12A	0
ENO4	0
SLC18A2	0
PDZD8	0
RAB11FIP2	0
FAM204A	0
CACUL1	0
NANOS1	0
SFXN4	0
PRDX3	0
GRK5	0
TIAL1	0
BAG3	0
INPP5F	0
MCMBP	0
SEC23IP	0
WDR11	0
FGFR2	0
ATE1	0
NSMCE4A	0
TACC2	0
BTBD16	0
PLEKHA1	0
HTRA1	0
CUZD1	0
FAM24B	0
C10orf88	0
PSTK	0
IKZF5	0
ACADSB	0
CPXM2	0
CHST15	0
OAT	0
LHPP	0
FAM53B	0
ZRANB1	0
CTBP2	0
EDRF1	0
UROS	0
BCCIP	0
DHX32	0
FANK1	0
ADAM12	0
DOCK1	0
CLRN3	0
MKI67	0
MGMT	0
GLRX3	0
TCERG1L	0
PPP2R2D	0
BNIP3	0
DPYSL4	0
STK32C	0
LRRC27	0
PWWP2B	0
INPP5A	0
KNDC1	0
UTF1	0
VENTX	0
ADAM8	0
TUBGCP2	0
ZNF511	0
CALY	0
PRAP1	0
FUOM	0
ECHS1	0
PAOX	0
MTG1	0
CYP2E1	0
SYCE1	0
IQSEC3	0
SLC6A12	0
SLC6A13	0
KDM5A	0
CCDC77	0
B4GALNT3	0
NINJ2	0
RAD52	0
ERC1	0
WNT5B	0
FBXL14	0
ADIPOR2	0
CACNA2D4	0
DCP1B	0
CACNA1C	0
FKBP4	0
ITFG2	0
NRIP2	0
FOXM1	0
RHNO1	0
TULP3	0
TEAD4	0
TSPAN9	0
CRACR2A	0
PARP11	0
CCND2	0
FGF23	0
C12orf4	0
RAD51AP1	0
DYRK4	0
AKAP3	0
NDUFA9	0
GALNT8	0
KCNA5	0
NTF3	0
VWF	0
CD9	0
PLEKHG6	0
TNFRSF1A	0
SCNN1A	0
LTBR	0
TAPBPL	0
VAMP1	0
NCAPD2	0
IFFO1	0
NOP2	0
CHD4	0
LPAR5	0
ACRBP	0
ING4	0
ZNF384	0
PIANP	0
COPS7A	0
MLF2	0
PTMS	0
LAG3	0
CD4	0
GPR162	0
P3H3	0
GNB3	0
CDCA3	0
USP5	0
SPSB2	0
LRRC23	0
ENO2	0
ATN1	0
PHB2	0
LPCAT3	0
C1S	0
C1R	0
C1RL	0
RBP5	0
CLSTN3	0
PEX5	0
CD163L1	0
CD163	0
CLEC4C	0
SLC2A14	0
FOXJ2	0
C3AR1	0
NECAP1	0
CLEC4A	0
FAM90A1	0
CLEC6A	0
CLEC4D	0
CLEC4E	0
AICDA	0
MFAP5	0
RIMKLB	0
PHC1	0
KLRG1	0
A2M	0
PZP	0
CLECL1	0
KLRF1	0
CLEC12A	0
CLEC1B	0
CLEC12B	0
CLEC9A	0
CLEC1A	0
CLEC7A	0
OLR1	0
TMEM52B	0
KLRK1	0
KLRC4-KLRK1	0
KLRC4	0
KLRC3	0
KLRC2	0
KLRC1	0
MAGOHB	0
STYK1	0
YBX3	0
PRH1	0
PRR4	0
TAS2R14	0
TAS2R20	0
TAS2R19	0
TAS2R31	0
TAS2R43	0
TAS2R30	0
ETV6	0
BCL2L14	0
LRP6	0
MANSC1	0
DUSP16	0
CREBL2	0
GPR19	0
APOLD1	0
DDX47	0
GPRC5A	0
HEBP1	0
GSG1	0
EMP1	0
ATF7IP	0
PLBD1	0
GUCY2C	0
WBP11	0
C12orf60	0
SMCO3	0
ART4	0
MGP	0
ERP27	0
PDE6H	0
RERG	0
PTPRO	0
EPS8	0
STRAP	0
DERA	0
MGST1	0
PIK3C2G	0
PLEKHA5	0
AEBP2	0
PDE3A	0
SLCO1B1	0
PYROXD1	0
RECQL	0
GOLT1B	0
SPX	0
GYS2	0
KCNJ8	0
ABCC9	0
CMAS	0
ST8SIA1	0
C2CD5	0
ETNK1	0
SOX5	0
BCAT1	0
C12orf77	0
LRMP	0
CASC1	0
KRAS	0
RASSF8	0
BHLHE41	0
SSPN	0
ITPR2	0
TM7SF3	0
MED21	0
STK38L	0
ARNTL2	0
SMCO2	0
PPFIBP1	0
REP15	0
MRPS35	0
KLHL42	0
PTHLH	0
CCDC91	0
FAR2	0
TMTC1	0
IPO8	0
CAPRIN2	0
DDX11	0
DENND5B	0
AMN1	0
BICD1	0
FGD4	0
DNM1L	0
YARS2	0
PKP2	0
ALG10	0
ALG10B	0
CPNE8	0
KIF21A	0
ABCD2	0
C12orf40	0
SLC2A13	0
LRRK2	0
GXYLT1	0
YAF2	0
PPHLN1	0
PRICKLE1	0
PUS7L	0
IRAK4	0
TWF1	0
TMEM117	0
NELL2	0
ANO6	0
ARID2	0
SLC38A2	0
SLC38A4	0
AMIGO2	0
PCED1B	0
RPAP3	0
RAPGEF3	0
SLC48A1	0
HDAC7	0
VDR	0
TMEM106C	0
SENP1	0
PFKM	0
ASB8	0
CCDC184	0
ZNF641	0
C12orf54	0
KANSL2	0
CCNT1	0
ADCY6	0
CACNB3	0
DDX23	0
RND1	0
CCDC65	0
ARF3	0
WNT10B	0
DDN	0
PRKAG1	0
KMT2D	0
RHEBL1	0
LMBR1L	0
TUBA1C	0
PRPH	0
TROAP	0
DNAJC22	0
SPATS2	0
KCNH3	0
MCRS1	0
PRPF40B	0
FMNL3	0
NCKAP5L	0
BCDIN3D	0
FAIM2	0
RACGAP1	0
SMARCD1	0
GPD1	0
CERS5	0
LIMA1	0
LARP4	0
DIP2B	0
ATF1	0
METTL7A	0
SLC11A2	0
LETMD1	0
CSRNP2	0
TFCP2	0
POU6F1	0
SMAGP	0
CELA1	0
GALNT6	0
SLC4A8	0
SCN8A	0
FIGNL2	0
ACVRL1	0
ACVR1B	0
GRASP	0
NR4A1	0
ATG101	0
